Name,Ticker,Exchange,BE - Monthly 2004-12,Daily Closing Price 2004-12-31 USD,Market Cap - Monthly 2004-12 ,C/P - Daily 2004-12-31,E/P - Daily 2004-12-31,EBITDA/P- Daily 2004-12-31,FCF/P - Daily 2004-12-31,S/P - Daily 2004-12-31,Yearly Return Year  2005
"Sunstone Hotel Investors, Inc. Pref Share",SHOPRA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.054817435
"Sunstone Hotel Investors, Inc. Pref Share",SHOPRD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Suntech Power Holdings Co., Ltd. ADR",STP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
SunTrust Banks Inc,STI,"NEW YORK STOCK EXCHANGE, INC.",15986885281,73.88,27392783563,0.286422322,0.069707639,,,0.28182367,0.015174105
SunTrust Banks Inc Pref Share,STIPRA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Suntrust Capital IX Pref Share,STIPRZ,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Superior Energy Services Inc,SPN,"NEW YORK STOCK EXCHANGE, INC.",433879638.5,15.41,1180473742,0.093064377,0.025308242,0.113476568,0.0342443,0.456730286,0.365996263
Superior Industries International,SUP,"NEW YORK STOCK EXCHANGE, INC.",603263953.9,29.05,773200348,0.098434207,0.071256436,0.095473961,0.027775741,1.148741324,-0.211744122
SUPERVALU Inc,SVU,"NEW YORK STOCK EXCHANGE, INC.",2424275487,34.52,4634340274,0.153651277,0.082271144,0.155644712,0.093095047,4.232051868,-0.041004443
Susquehanna Capital I,SUSpA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Sutherland Asset Management Corporation,SLD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Accelerated Return Bear Market Notes 2009-8.2.10,SBG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Accelerated Return Notes 2008-30.10.09 Series -D,SZM,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Accelerated Return Notes 2008-30.10.09 Series -D,EFD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Accelerated Return Notes 2009-24.3.10 Linked to,SPD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Accelerated Return Notes 2009-30.4.10 Linked to,AQD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Capped Leveraged Index Return Notes 2008-26.2.10,BTG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Capped Leveraged Index Return Notes 2009-26.7.10,SCB,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Capped Leveraged Index Return Notes 2009-26.7.10,RFW,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Capped Leveraged Notes 2009-26.7.10 Sr Lkd to MS,MKE,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swedish Export Credit Corp Capped Leveraged Return Notes 2009-30.7.10 Sr Lk,SBK,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Swift Energy Company,SFY,"NEW YORK STOCK EXCHANGE, INC.",474172054.5,28.94,811197373,0.191320625,0.062543194,0.217838441,-0.022808939,0.331922442,0.557360002
Swift Transportation Co,SWFT,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"SWS Group, Inc.",SWS,"NEW YORK STOCK EXCHANGE, INC.",257232035.4,14.61,378532540,0.151077759,0.054744546,,,0.696533076,-0.022839447
Sybase Inc.,SY,"NEW YORK STOCK EXCHANGE, INC.",756555115.1,19.95,1897594204,0.082647292,0.041102754,0.059725062,0.067760594,0.39539851,0.095739319
"Sybron Dental Specialties, Inc.",SYD,"NEW YORK STOCK EXCHANGE, INC.",339229577.6,35.38,1400378327,0.054463324,0.043527409,0.080467613,0.044606913,0.403030304,0.125211985
Symbol Technologies Inc,SBL,"NEW YORK STOCK EXCHANGE, INC.",1072517686,17.30,4163107984,0.050627246,0.016763006,0.029524052,0.030551535,0.398291172,-0.257554639
Symetra Financial Corporation,SYA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Symmetry Medical, Inc.",SMA,"NEW YORK STOCK EXCHANGE, INC.",,21.05,336150291,,0.009501188,0.091381951,,0.532371657,-0.078859993
Syngenta AG ADR,SYT,"NEW YORK STOCK EXCHANGE, INC.",5658002532,21.35,12016269342,0.125448022,-0.008103045,,0.092366466,1.173578063,0.214166325
Syniverse Holdings Inc,SVR,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.370491657
Synnex Corporation,SNX,"NEW YORK STOCK EXCHANGE, INC.",369655231.1,24.06,659702030,0.000240175,0.06442228,0.109017526,-0.008562113,7.334981259,-0.371986718
Synovus Financial Corp,SNV,"NEW YORK STOCK EXCHANGE, INC.",2641290768,12.50,3870253181,0.209577262,0.109610795,,,0.543875822,-0.021750777
Synovus Financial Corp Pref Share,SNVPRT,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Sysco Corporation,SYY,"NEW YORK STOCK EXCHANGE, INC.",2843241750,38.17,24420913047,0.044587163,0.036678027,0.061793125,0.023688801,1.179218862,-0.172349247
"Systemax, Inc.",SYX,"NEW YORK STOCK EXCHANGE, INC.",226516165.7,7.34,252533287,0.084871127,0.023160763,0.056968404,0.055586684,6.964176277,-0.14986368
"SYSWIN, Inc. ADR",SYSW,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Taiwan Semiconductor Manufacturing ADR,TSM,"NEW YORK STOCK EXCHANGE, INC.",12608142549,7.73,39483226120,0.118318915,0.068236935,0.0640994,,0.203891099,0.268396243
TAL Education Group ADR,XRS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"TAL International Group, Inc.",TAL,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.140253984
"Talbots, Inc.",TLB,"NEW YORK STOCK EXCHANGE, INC.",596963010.3,27.23,1473869142,0.100778514,0.066103553,0.098451748,0.049633851,1.082626018,0.037553136
Talisman Energy Inc,TLM,"NEW YORK STOCK EXCHANGE, INC.",4031853682,9.06,10114994668,0.225707497,0.051005913,0.216354356,0.035652658,0.513746574,0.957860619
Tam SA,TAM,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Tanger Factory Outlet Centers,SKT,"NEW YORK STOCK EXCHANGE, INC.",161134071.2,13.23,725967567,0.105952159,0.011715797,0.159248652,-0.375761716,0.253473666,0.141903859
Tanger Factory Outlet Centers Pref Share,SKTPRC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.0121458
Taomee Holdings Ltd ADR,TAOM,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Targa Resources Corp,TRGP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Targa Resources Partners LP,NGLS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Target Corp,TGT,"NEW YORK STOCK EXCHANGE, INC.",12397976846,51.93,46499464650,0.064188972,0.040631627,0.104222838,0.003537974,0.994339227,0.06574959
"Tata Communications, Ltd. ADR",TCL,"NEW YORK STOCK EXCHANGE, INC.",1225485750,10.28,1464900000,0.212706083,0.015059805,,0.135992402,0.507292585,0.662153034
"Tata Motors, Ltd. ADR",TTM,"NEW YORK STOCK EXCHANGE, INC.",880226107.1,11.92,4267242230,0.150133018,0.048826385,,0.135752552,,0.241204867
"Taubman Centers, Inc.",TCO,"NEW YORK STOCK EXCHANGE, INC.",329076456.9,29.95,1455595906,0.086017954,0.013355593,0.12107609,,0.281444531,0.203081769
"Taubman Centers, Inc. Pref Share",TCOPRH,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.017633395
"Taubman Centers, Inc. Pref Share",TCOPRG,"NEW YORK STOCK EXCHANGE, INC.",,25.95,,,,,,,0.053288902
TC Pipelines LP,TCP,"NEW YORK STOCK EXCHANGE, INC.",294899500,37.79,661325000,0.079234845,0.074887519,-0.002570597,,,-0.083408688
TCF Financial Corporation,TCB,"NEW YORK STOCK EXCHANGE, INC.",958423311.2,32.14,4459719016,0.085300578,0.055538277,,,0.225205799,-0.128677111
"TCF Financial Corporation TCF Financial Corporation,10.75% Capital Securiti",TCB.PA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"TD Banknorth, Inc.",BNK,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,-0.004157512
"TD Waterhouse Group, Inc.",TWE,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
TDC ADR,TLD,"NEW YORK STOCK EXCHANGE, INC.",7099050235,21.28,9212517852,0.220912701,0.174135513,,,1.006015976,0.478302304
TE Connectivity Ltd,TEL,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Team Health Holdings Inc,TMH,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Team, Inc.",TISI,"NEW YORK STOCK EXCHANGE, INC.",45632712.23,7.78,126775651,-0.015471661,0.034083604,0.063222435,-0.0397654,1.041739371,0.357556331
Teavana Holdings Inc,TEA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Teck Resources Ltd Class B,TCK,"NEW YORK STOCK EXCHANGE, INC.",2688302260,15.54,6257133753,0.132706094,0.020412271,0.109436693,0.104641784,0.465670102,0.745004006
Teck Resources Ltd Class B,FDG,"NEW YORK STOCK EXCHANGE, INC.",2688302260,25.72,10356537971,0.080177352,0.021851294,0.066118631,0.063221675,0.281344998,0.500862358
TECO Capital Trust I Pref Share,TEPRT,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
TECO Energy Inc,TE,"NEW YORK STOCK EXCHANGE, INC.",1283893699,15.35,3064971739,0.076143369,0.048859927,0.159199418,-0.027857318,0.865124496,0.169837337
Teekay Corporation,TK,"NEW YORK STOCK EXCHANGE, INC.",2237361789,42.11,3493078190,0.171831521,0.146995983,,-0.00224161,0.631247775,-0.038547649
Teekay LNG Partners L.P.,TGP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.148210753
Teekay Offshore Partners L.P.,TOO,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Teekay Tankers, Ltd.",TNK,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Tejon Ranch Corporation,TRC,"NEW YORK STOCK EXCHANGE, INC.",132092351.4,40.80,661588728,-0.001186318,-0.005637255,-0.001878754,-0.01368854,0.033497213,-0.021568725
Tektronix Inc.,TEK,"NEW YORK STOCK EXCHANGE, INC.",1087329162,30.21,2700023341,0.05244526,0.040383987,0.053597347,0.043301722,0.389983051,-0.056964805
Tele Centro Oeste Cellular Holding Company ADR,TRO,"NEW YORK STOCK EXCHANGE, INC.",919244444.1,9.87,1272127797,0.188848603,0.149175737,0.250641077,0.126155808,0.649450597,0.212123557
Tele Leste Celular Participacoes SA ADR,TBE,"NEW YORK STOCK EXCHANGE, INC.",141010151.2,12.15,116802676,0.428376517,-0.105936097,-0.081294799,0.190064565,1.589279357,0.164609202
Tele Norte Ceullular Holding Company ADR,TCN,"NEW YORK STOCK EXCHANGE, INC.",35963911.65,9.13,61186365,0.417168312,-0.326900477,,0.288972909,2.509479559,-0.184008678
Tele Norte Leste Holding Company ADR,TNE,"NEW YORK STOCK EXCHANGE, INC.",2998986973,16.87,4271534610,0.000574603,0.055132353,6.88116E-05,,0.000886388,0.153297258
Tele Sudeste Cellular Holding Company ADR,TSD,"NEW YORK STOCK EXCHANGE, INC.",741989008.5,10.60,951901178,0.296735993,0.362443989,0.075369821,0.194967993,0.759738711,0.170415401
Telecom Argentina SA ADR,TEO,"NEW YORK STOCK EXCHANGE, INC.",177995767.9,10.96,2157763097,0.329051929,-0.145191617,0.045769816,,0.663306357,0.176094872
Telecom Corporation of New Zealand Ltd ADR,NZT,"NEW YORK STOCK EXCHANGE, INC.",1626988455,24.94,13736832916,0.137465529,0.059767683,0.192990284,0.084302603,0.458722119,0.008539082
Telecom Italia SpA ADR,TI,"NEW YORK STOCK EXCHANGE, INC.",20551973428,40.87,65409228911,,0.016715412,,,0.613694218,-0.263427641
Telecom Italia SpA ADR,TI.A,"NEW YORK STOCK EXCHANGE, INC.",20551973428,33.02,52845919713,,0.020689246,,,0.759590975,-0.214688623
Telecom Services,IG001DA137,"NEW YORK STOCK EXCHANGE, INC.",6.33694E+11,38.36,1.33117E+12,,,,,,-0.029664754
Teledyne Technologies Inc,TDY,"NEW YORK STOCK EXCHANGE, INC.",262099381.9,29.43,961374064,0.076775609,0.037037037,0.059396284,0.058987376,0.97211583,-0.011213169
Teleflex Inc.,TFX,"NEW YORK STOCK EXCHANGE, INC.",1109734751,51.94,2092881215,0.121535258,0.052753189,1.003637181,0.087863193,1.202694999,0.271507333
Telefonica Brasil S.A. ADR,VIV,"NEW YORK STOCK EXCHANGE, INC.",4292722691,19.43,9590497980,0.194572781,0.083848653,0.24314519,,0.510029475,0.213357009
"Telefonica Mobile, Inc. ADR",TEM,"NEW YORK STOCK EXCHANGE, INC.",6415395750,12.71,54768726481,,-0.092174479,0.161067374,,0.275651205,-0.158650608
Telefónica of Argentina Inc. ADR,TAR,"NEW YORK STOCK EXCHANGE, INC.",939000789.9,8.75,381948962,1.359428931,-0.115108497,0.41384305,1.075276911,2.560622743,0.182857129
Telefonica SA ADR,TEF,"NEW YORK STOCK EXCHANGE, INC.",21978743830,18.11,93336086114,0.238425003,0.033729168,0.166026413,,0.437696717,-0.138053478
"Telefonos de Mexico, S.A.B. de C.V. ADR",TMX,"NEW YORK STOCK EXCHANGE, INC.",8424857280,11.27,13338588674,0.320826552,0.076006035,0.307534188,0.223146694,0.803722198,0.354190046
Telemig Cellular Holding Company ADR,TMB,"NEW YORK STOCK EXCHANGE, INC.",314252722.7,28.23,494126769,0.345960428,0.155029001,0.572929647,0.243663055,0.931450809,0.47341387
"Telephone and Data Systems, Inc.",TDS.S,"NEW YORK STOCK EXCHANGE, INC.",3190743753,,,,,,,,-0.072392292
"Telephone and Data Systems, Inc.",TDS,"NEW YORK STOCK EXCHANGE, INC.",,38.48,4416887908,0.191662821,0.023781677,0.234347904,0.025502885,0.831941218,-0.055128129
"Telephone and Data Systems, Inc. 6 5/8 % Notes 2005-31.3.45 Sr",TDI,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,-0.013754104
"Telephone and Data Systems, Inc. 7.6 % Notes 2001-1.12.41 Sr Series A",TDA,"NEW YORK STOCK EXCHANGE, INC.",,26.38,,,,,,,-0.049658856
"Telmex Internacional, S.A.B. de C.V. ADR",TII.A,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
TELUS Corp,TU,"NEW YORK STOCK EXCHANGE, INC.",5863710320,28.90,10369992242,0.189641695,0.038294325,0.245418647,0.075250207,0.60332371,0.42114337
"Temple-Inland, Inc.",TIN,"NEW YORK STOCK EXCHANGE, INC.",2092004596,20.10,2251088055,0.225646381,0.030345238,0.111259321,0.142983847,2.114375001,0.341860855
"Tempur-Pedic International, Inc.",TPX,"NEW YORK STOCK EXCHANGE, INC.",213624595,21.20,2075070522,0.027780409,0.018396228,0.059850422,0.010291371,0.284256052,-0.457547198
Tenaris SA ADR,TS,"NEW YORK STOCK EXCHANGE, INC.",2495949993,9.78,5772825098,0.013737904,0.057464197,0.073710653,-0.027479269,0.627109833,1.419244295
Tenet Healthcare Corp,THC,"NEW YORK STOCK EXCHANGE, INC.",1731986089,10.98,5123998290,0.063767824,-0.244990916,-0.181523124,-0.065137074,2.078911316,-0.302367942
Tennant Company,TNC,"NEW YORK STOCK EXCHANGE, INC.",174034505.1,19.83,356812491,0.101185704,0.034300128,0.055712665,,1.343486509,0.340544453
Tenneco Inc,TEN,"NEW YORK STOCK EXCHANGE, INC.",149999777.8,17.24,731313076,0.337445671,0.042343385,0.686848095,0.159423169,5.419055567,0.137470888
Tennessee Valley Authority Tva 6 1/2 % Putable Automatic Rate Reset Secs 19,TVE,"NEW YORK STOCK EXCHANGE, INC.",,24.76,,,,,,,-0.026252022
Tennessee Valley Authority Tva Putable Automatic Rate Reset Secs 1998-1.6.2,TVC,"NEW YORK STOCK EXCHANGE, INC.",,25.00,,,,,,,-0.039999957
"TEPPCO Partners, L.P.",TPP,"NEW YORK STOCK EXCHANGE, INC.",1011101560,39.39,2481512963,0.094981464,0.037826862,0.118084444,0.035545154,2.099830124,-0.056583018
Teradata Corporation,TDC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Teradyne Inc,TER,"NEW YORK STOCK EXCHANGE, INC.",1133561939,17.07,3314701642,0.06534897,0.044522547,0.04991492,0.053033405,0.498635981,-0.146455725
Terex Corp,TEX,"NEW YORK STOCK EXCHANGE, INC.",1135202120,23.83,2353910000,0.099598419,0.051416578,0.089163115,0.087437886,2.012250582,0.246589522
Ternium SA ADR,TX,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Terra Industries Inc,TRA,"NEW YORK STOCK EXCHANGE, INC.",459403918.9,8.88,691207522,0.23935195,0.118243255,0.197659983,0.225642104,2.150371154,-0.369369277
"Terra Nitrogen Company, L.P.",TNH,"NEW YORK STOCK EXCHANGE, INC.",133984713.1,22.31,412770160,0.161231421,0.121021977,0.119914113,0.157264949,1.112649039,-0.050329826
Terreno Realty Corporation,TRNO,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Tesoro Corporation,TSO,"NEW YORK STOCK EXCHANGE, INC.",1327097348,15.93,2117772177,0.32393102,0.146264928,0.397873288,0.268578372,5.080526343,0.939293185
Tesoro Logistics LP,TLLP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Tetra Technologies, Inc.",TTI,"NEW YORK STOCK EXCHANGE, INC.",236181346.6,9.61,633715436,0.071395169,0.024381193,0.035136997,0.000794961,0.477450035,0.588474819
Texaco Inc,TX,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
"Texas Genco Holdings, Inc.",TGN,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
Texas Industries Inc,TXI,"NEW YORK STOCK EXCHANGE, INC.",856494979.1,47.40,1014426103,0.16038266,0.118169982,0.178877597,0.123851525,1.670344208,0.057689618
Texas Pacific Land Trust,TPL,"NEW YORK STOCK EXCHANGE, INC.",22705260.56,27.01,296336838,0.037070442,0.058793026,0.08711196,0.036965037,0.097718374,0.107184904
"Textainer Group Holdings, Ltd.",TGH,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Textile Manufacturing,IG001DA138,"NEW YORK STOCK EXCHANGE, INC.",1456959773,81.29,2271322975,,,,,,-0.059051282
Textron Inc,TXT,"NEW YORK STOCK EXCHANGE, INC.",3641988414,36.90,10149028250,0.121334588,0.031165308,0.038443603,0.092380886,0.981231976,0.062765724
Textron Inc Pref Share,TXTPRB,"NEW YORK STOCK EXCHANGE, INC.",,258.00,,,,,,,0.075391692
Textron Inc Pref Share,TXTPRA,"NEW YORK STOCK EXCHANGE, INC.",,318.00,,,,,,,0.066595551
"The Gabelli Convertible and Income Securities Fund, Inc. Pref Share",GCVPRB,"NEW YORK STOCK EXCHANGE, INC.",,25.45,,,,,,,0.021558057
The Hershey Company,HSY,"NEW YORK STOCK EXCHANGE, INC.",1089311006,55.54,10288297469,0.060147084,0.039160968,0.059639432,0.044020246,0.30089966,0.010370648
Theragenics Corporation,TGX,"NEW YORK STOCK EXCHANGE, INC.",138060485.5,4.06,121699937,0.000247022,-0.034482759,-0.064892632,0.005055711,0.262600629,-0.256157618
Thermo Fisher Scientific Inc,TMO,"NEW YORK STOCK EXCHANGE, INC.",2665555754,30.19,4828899557,0.056927573,0.03577344,0.044488557,0.047621111,0.427832562,-0.001987426
Thermon Group Holdings Inc,THR,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Thomas & Betts Corporation,TNB,"NEW YORK STOCK EXCHANGE, INC.",901716987.2,30.75,1814919612,0.067885483,0.048780488,0.077559723,0.054157304,0.808281327,0.364552946
"Thomas Industries, Inc.",TII,"NEW YORK STOCK EXCHANGE, INC.",526933064.2,39.92,704823248,-0.038951655,0.168587184,0.306352557,-0.064111564,0.578013299,0.001503038
"Thomas Nelson, Inc.",TNM,"NEW YORK STOCK EXCHANGE, INC.",118485538.1,22.60,333023226,0.069648262,0.049115045,0.08763397,0.059553054,0.661030719,0.100540512
"Thomas Nelson, Inc. B",TNM.B,"NEW YORK STOCK EXCHANGE, INC.",118485538.1,22.90,337443888,0.068735845,0.048471617,0.086485963,0.058772881,0.652370617,0.06189835
Thompson Creek Metals Company Inc.,TC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Thomson Reuters Corporation,TRI,"NEW YORK STOCK EXCHANGE, INC.",9962000482,35.29,23331342174,0.082662732,0.041088129,0.097924874,0.054432107,0.349662453,0.00273755
"Thor Industries, Inc.",THO,"NEW YORK STOCK EXCHANGE, INC.",537452955.7,37.05,2105463543,0.04696485,0.055060743,0.08702584,0.028343603,1.092132279,0.094165013
"Tidewater, Inc.",TDW,"NEW YORK STOCK EXCHANGE, INC.",1396303719,35.61,2035016634,0.060470862,0.019938219,0.090309518,-0.044820237,0.320456227,0.266858997
Tiffany & Co.,TIF,"NEW YORK STOCK EXCHANGE, INC.",1509897108,31.97,4651634872,0.024464293,0.043791062,0.073524168,-0.004136828,0.446639728,0.207634024
"TIG Holdings, Inc.",TIG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
Tim Holding Company ADR,TSU,"NEW YORK STOCK EXCHANGE, INC.",1521846504,15.42,408311253,0.139057051,0.100010941,0.226024405,,0.844740855,0.710674517
"Tim Hortons, Inc.",THI,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Timberland Company,TBL,"NEW YORK STOCK EXCHANGE, INC.",511507485.8,31.80,2156747815,0.078021378,0.065102938,0.09963732,0.065007206,0.638499067,0.023746064
Time Warner Cable Inc A,TWC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Time Warner Inc,TWX,"NEW YORK STOCK EXCHANGE, INC.",60771022136,40.15,61301320990,0.108226877,0.011655528,0.107478181,0.060756147,0.627537605,-0.100011848
Times Mirror Co.,TMC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
Timken Company,TKR,"NEW YORK STOCK EXCHANGE, INC.",1269851666,26.02,2348869009,0.082328378,0.040737894,0.084733843,0.026115122,1.869840409,0.25742833
Titan Corporation,TTN,"NEW YORK STOCK EXCHANGE, INC.",348080786.2,16.20,1372331160,0.012292392,-0.005555556,-1.045208399,-0.006929411,1.449140949,0.425308527
"Titan International, Inc.",TWI,"NEW YORK STOCK EXCHANGE, INC.",106880945.2,12.08,246529026,0.042685699,0.013907285,0.097836253,0.01221106,1.686994956,0.143938192
Titanium Metals Corporation,TIE,"NEW YORK STOCK EXCHANGE, INC.",206037313.3,3.02,384298178,-0.010530174,0.089246032,0.029358065,-0.054053061,1.167455088,4.230173691
TJX Companies,TJX,"NEW YORK STOCK EXCHANGE, INC.",3101042673,12.57,12109457432,0.090401691,0.057699975,0.095757465,0.059833841,1.168986325,-0.066322783
TMS International Corp,TMS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"TNS, Inc.",TNS,"NEW YORK STOCK EXCHANGE, INC.",242499011.5,21.85,611713758,0.117868666,-0.059954231,0.139533475,0.044956994,0.559132137,-0.122196924
Tobacco,IG001DA139,"NEW YORK STOCK EXCHANGE, INC.",48062344369,375.97,51939753295,,,,,,0.316129258
Todco A,THE,"NEW YORK STOCK EXCHANGE, INC.",480599660.1,18.42,1110857518,0.041074982,9.420808682,0.115510335,0.02335227,0.32119794,1.125743513
Todd Shipyards Corporation,TOD,"NEW YORK STOCK EXCHANGE, INC.",74949100.55,18.10,98159123,0.117434585,0.078453032,0.111776942,0.02068696,1.452302044,0.464897636
Toledo Edison Co Pref Share,TEDPRF,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Toll Brothers Inc,TOL,"NEW YORK STOCK EXCHANGE, INC.",1919991765,34.48,5126623247,0.019941193,0.073458654,0.133813886,0.016294991,0.695560723,0.004654729
"Tom Brown, Inc.",TBI,"NEW YORK STOCK EXCHANGE, INC.",855215564.5,47.99,2218187637,0.139662405,,0.144469171,-0.004159628,0.245946131,0
Tomkins PLC ADR,TKS,"NEW YORK STOCK EXCHANGE, INC.",859674428.7,19.79,3825715526,0.094530914,0.089499795,0.107668518,0.033903212,1.201489847,0.0944715
"Tommy Hilfiger, Corporation",TOM,"NEW YORK STOCK EXCHANGE, INC.",1323087865,11.28,1035211080,0.208787446,0.098404276,0.219771139,0.141975818,1.755063358,0.439716199
Tongjitang Chinese Medicines Company,TCM,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Tools & Accessories,IG001DA140,"NEW YORK STOCK EXCHANGE, INC.",9176988086,60.51,20098157951,,,,,,0.123577835
Tootsie Roll Industries,TR,"NEW YORK STOCK EXCHANGE, INC.",570176421.7,28.36,1810276192,0.040600926,0.035851932,0.050122324,0.033121028,0.221800702,-0.128486461
Torch Energy Royalty Trust,TRU,"NEW YORK STOCK EXCHANGE, INC.",23556260,6.50,55900000,0.028664925,0.098461538,0.098730815,,0.114092071,0.151750705
Torchmark Capital Trust III Pref Share,TMKPRA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Torchmark Corporation,TMK,"NEW YORK STOCK EXCHANGE, INC.",3419798231,38.09,6177254991,0.1213689,0.073328675,0.12054929,,0.47543996,-0.018841435
